# Ionizing photon rate for instantaneous burst ; Z=0.01
# Source: Starburst99 — Leitherer et al. (1999) ; ApJS ; 123 ; 3
# DOI: 10.1086/313233
# Website: https://www.stsci.edu/science/starburst99/
# Columns: time_yr ; log_nion [s^-1] ; log_nion_2 ; log_nion_3
time_yr,log_nion,log_nion_2,log_nion_3
76910000.0,47.473,47.323,47.533
77010000.0,47.475,47.325,47.535
77110000.0,47.474,47.324,47.534
77210000.0,47.469,47.32,47.53
77310000.0,47.473,47.324,47.534
77410000.0,47.466,47.317,47.527
77510000.0,47.468,47.319,47.529
77610000.0,47.463,47.315,47.523
77710000.0,47.465,47.317,47.526
77810000.0,47.463,47.315,47.524
77910000.0,47.466,47.318,47.527
78010000.0,47.467,47.319,47.528
78110000.0,47.465,47.318,47.526
78210000.0,47.464,47.317,47.525
78310000.0,47.44,47.295,47.501
78410000.0,47.447,47.301,47.508
78510000.0,47.444,47.299,47.505
78610000.0,47.45,47.304,47.51
78710000.0,47.45,47.304,47.51
78810000.0,47.449,47.304,47.51
78910000.0,47.444,47.3,47.505
79010000.0,47.448,47.303,47.509
79110000.0,47.446,47.301,47.507
79210000.0,47.446,47.3,47.506
79310000.0,47.445,47.3,47.506
79410000.0,47.447,47.302,47.508
79510000.0,47.426,47.283,47.487
79610000.0,47.425,47.282,47.486
79710000.0,47.425,47.283,47.486
79810000.0,47.425,47.282,47.485
79910000.0,47.427,47.284,47.487
80010000.0,47.425,47.283,47.486
80110000.0,47.424,47.281,47.484
80210000.0,47.425,47.283,47.486
80310000.0,47.422,47.28,47.483
80410000.0,47.425,47.283,47.486
80510000.0,47.422,47.28,47.483
80610000.0,47.403,47.262,47.463
80710000.0,47.387,47.246,47.448
80810000.0,47.404,47.263,47.465
80910000.0,47.405,47.265,47.466
81010000.0,47.404,47.264,47.465
81110000.0,47.388,47.248,47.449
81210000.0,47.385,47.246,47.446
81310000.0,47.389,47.249,47.45
81410000.0,47.389,47.249,47.45
81510000.0,47.366,47.227,47.426
81610000.0,47.379,47.24,47.44
81710000.0,47.375,47.237,47.436
81810000.0,47.379,47.241,47.44
81910000.0,47.377,47.239,47.438
82010000.0,47.377,47.239,47.437
82110000.0,47.378,47.24,47.438
82210000.0,47.373,47.236,47.434
82310000.0,47.376,47.238,47.437
82410000.0,47.376,47.238,47.436
82510000.0,47.369,47.232,47.429
82610000.0,47.372,47.235,47.432
82710000.0,47.345,47.209,47.406
82810000.0,47.325,47.19,47.386
82910000.0,47.322,47.187,47.383
83010000.0,47.324,47.189,47.385
83110000.0,47.324,47.189,47.385
83210000.0,47.323,47.188,47.384
83310000.0,47.323,47.188,47.384
83410000.0,47.296,47.162,47.357
83510000.0,47.266,47.134,47.327
83610000.0,47.268,47.136,47.329
83710000.0,47.267,47.135,47.328
83810000.0,47.266,47.134,47.327
83910000.0,47.263,47.132,47.324
84010000.0,47.262,47.131,47.323
84110000.0,47.262,47.131,47.323
84210000.0,47.263,47.132,47.324
84310000.0,47.265,47.135,47.326
84410000.0,47.248,47.12,47.309
84510000.0,47.248,47.119,47.308
84610000.0,47.245,47.117,47.306
84710000.0,47.25,47.121,47.311
84810000.0,47.247,47.118,47.307
84910000.0,47.249,47.121,47.31
85010000.0,47.246,47.119,47.307
85110000.0,47.257,47.128,47.318
85210000.0,47.258,47.128,47.319
85310000.0,47.244,47.117,47.305
85410000.0,47.244,47.117,47.305
85510000.0,47.246,47.118,47.307
85610000.0,47.256,47.127,47.317
85710000.0,47.255,47.127,47.316
85810000.0,47.253,47.125,47.314
85910000.0,47.223,47.099,47.284
86010000.0,47.233,47.108,47.294
86110000.0,47.232,47.107,47.293
86210000.0,47.232,47.106,47.292
86310000.0,47.231,47.106,47.292
86410000.0,47.232,47.107,47.293
86510000.0,47.231,47.106,47.292
86610000.0,47.233,47.108,47.294
86710000.0,47.231,47.106,47.292
86810000.0,47.23,47.106,47.291
86910000.0,47.229,47.105,47.29
87010000.0,47.228,47.104,47.289
87110000.0,47.228,47.103,47.288
87210000.0,47.226,47.102,47.286
87310000.0,47.228,47.103,47.289
87410000.0,47.227,47.103,47.288
87510000.0,47.228,47.104,47.289
87610000.0,47.226,47.102,47.287
87710000.0,47.225,47.101,47.286
87810000.0,47.225,47.102,47.286
87910000.0,47.224,47.101,47.285
88010000.0,47.226,47.102,47.286
88110000.0,47.201,47.08,47.262
88210000.0,47.201,47.081,47.262
88310000.0,47.201,47.081,47.262
88410000.0,47.201,47.081,47.262
88510000.0,47.203,47.082,47.263
88610000.0,47.199,47.079,47.26
88710000.0,47.2,47.079,47.26
88810000.0,47.201,47.08,47.262
88910000.0,47.199,47.079,47.26
89010000.0,47.199,47.079,47.259
89110000.0,47.199,47.079,47.259
89210000.0,47.204,47.084,47.265
89310000.0,47.203,47.083,47.264
89410000.0,47.213,47.092,47.274
89510000.0,47.21,47.09,47.271
89610000.0,47.184,47.067,47.245
89710000.0,47.192,47.073,47.253
89810000.0,47.192,47.074,47.253
89910000.0,47.186,47.068,47.246
90010000.0,47.191,47.072,47.252
90110000.0,47.186,47.068,47.247
90210000.0,47.191,47.073,47.252
90310000.0,47.192,47.073,47.252
90410000.0,47.187,47.07,47.248
90510000.0,47.191,47.073,47.252
90610000.0,47.19,47.072,47.251
90710000.0,47.191,47.073,47.251
90810000.0,47.191,47.074,47.252
90910000.0,47.195,47.077,47.255
91010000.0,47.171,47.056,47.232
91110000.0,47.178,47.062,47.239
91210000.0,47.172,47.057,47.233
91310000.0,47.173,47.058,47.234
91410000.0,47.182,47.065,47.243
91510000.0,47.174,47.059,47.235
91610000.0,47.176,47.06,47.237
91710000.0,47.176,47.06,47.236
91810000.0,47.175,47.06,47.236
91910000.0,47.179,47.064,47.24
92010000.0,47.178,47.062,47.238
92110000.0,47.177,47.062,47.238
92210000.0,47.178,47.062,47.239
92310000.0,47.18,47.064,47.241
92410000.0,47.158,47.045,47.219
92510000.0,47.157,47.044,47.218
92610000.0,47.161,47.048,47.222
92710000.0,47.16,47.047,47.221
92810000.0,47.171,47.056,47.232
92910000.0,47.159,47.046,47.22
93010000.0,47.164,47.051,47.225
93110000.0,47.166,47.052,47.227
93210000.0,47.165,47.051,47.225
93310000.0,47.167,47.053,47.228
93410000.0,47.169,47.055,47.23
93510000.0,47.167,47.054,47.228
93610000.0,47.155,47.043,47.216
93710000.0,47.158,47.046,47.219
93810000.0,47.157,47.045,47.218
93910000.0,47.154,47.041,47.214
94010000.0,47.152,47.04,47.212
94110000.0,47.153,47.041,47.214
94210000.0,47.153,47.041,47.213
94310000.0,47.152,47.04,47.213
94410000.0,47.151,47.04,47.212
94510000.0,47.148,47.037,47.209
94610000.0,47.147,47.036,47.208
94710000.0,47.147,47.036,47.208
94810000.0,47.145,47.034,47.206
94910000.0,47.144,47.034,47.205
95010000.0,47.14,47.03,47.201
95110000.0,47.144,47.033,47.205
95210000.0,47.14,47.03,47.201
95310000.0,47.139,47.03,47.2
95410000.0,47.139,47.029,47.2
95510000.0,47.135,47.026,47.196
95610000.0,47.138,47.029,47.199
95710000.0,47.134,47.025,47.195
95810000.0,47.133,47.025,47.194
95910000.0,47.132,47.024,47.193
96010000.0,47.132,47.023,47.192
96110000.0,47.131,47.022,47.192
96210000.0,47.127,47.019,47.188
96310000.0,47.126,47.018,47.187
96410000.0,47.126,47.018,47.187
96510000.0,47.126,47.018,47.186
96610000.0,47.124,47.016,47.185
96710000.0,47.124,47.017,47.185
96810000.0,47.12,47.014,47.181
96910000.0,47.12,47.013,47.181
97010000.0,47.12,47.013,47.181
97110000.0,47.12,47.013,47.18
97210000.0,47.117,47.01,47.177
97310000.0,47.113,47.007,47.173
97410000.0,47.116,47.009,47.176
97510000.0,47.112,47.006,47.173
97610000.0,47.111,47.006,47.172
97710000.0,47.111,47.005,47.172
97810000.0,47.107,47.002,47.168
97910000.0,47.109,47.004,47.17
98010000.0,47.107,47.002,47.168
98110000.0,47.104,46.999,47.165
98210000.0,47.103,46.998,47.163
98310000.0,47.098,46.994,47.159
98410000.0,47.101,46.997,47.162
98510000.0,47.101,46.996,47.162
98610000.0,47.097,46.993,47.158
98710000.0,47.095,46.991,47.155
98810000.0,47.091,46.987,47.152
98910000.0,47.094,46.99,47.155
99010000.0,47.093,46.989,47.154
99110000.0,47.09,46.986,47.151
99210000.0,47.089,46.986,47.15
99310000.0,47.081,46.979,47.142
99410000.0,47.086,46.983,47.147
99510000.0,47.085,46.982,47.146
99610000.0,47.082,46.979,47.142
99710000.0,47.081,46.979,47.142
99810000.0,47.081,46.978,47.141
99910000.0,47.077,46.974,47.137
100010000.0,47.077,46.975,47.137
100110000.0,47.074,46.972,47.134
100210000.0,47.072,46.971,47.133
100310000.0,47.07,46.969,47.131
100410000.0,47.072,46.97,47.133
100510000.0,47.068,46.967,47.129
100610000.0,47.065,46.964,47.126
100710000.0,47.062,46.962,47.123
100810000.0,47.064,46.963,47.125
100910000.0,47.06,46.96,47.121
101010000.0,47.06,46.96,47.121
101110000.0,47.054,46.954,47.115
101210000.0,47.053,46.954,47.114
101310000.0,47.051,46.952,47.112
101410000.0,47.051,46.951,47.111
101510000.0,47.048,46.948,47.108
101610000.0,47.044,46.945,47.105
101710000.0,47.04,46.942,47.101
101810000.0,47.039,46.941,47.1
101910000.0,47.039,46.941,47.1
102010000.0,47.039,46.94,47.099
102110000.0,47.031,46.934,47.092
102210000.0,47.029,46.931,47.09
102310000.0,47.025,46.928,47.086
102410000.0,47.029,46.931,47.089
102510000.0,47.025,46.928,47.086
102610000.0,47.022,46.925,47.083
102710000.0,47.021,46.924,47.082
102810000.0,47.016,46.919,47.076
102910000.0,47.014,46.918,47.074
103010000.0,47.016,46.919,47.077
103110000.0,47.011,46.915,47.072
103210000.0,47.01,46.915,47.071
103310000.0,47.002,46.907,47.063
103410000.0,47.001,46.906,47.062
103510000.0,47.0,46.904,47.061
103610000.0,47.001,46.905,47.061
103710000.0,46.994,46.899,47.054
103810000.0,46.99,46.896,47.051
103910000.0,46.987,46.892,47.048
104010000.0,46.99,46.895,47.051
104110000.0,46.985,46.891,47.046
104210000.0,46.983,46.889,47.044
104310000.0,46.98,46.886,47.04
104410000.0,46.978,46.884,47.038
104510000.0,46.976,46.883,47.037
104610000.0,46.975,46.881,47.036
104710000.0,46.969,46.876,47.029
104810000.0,46.969,46.876,47.03
104910000.0,46.963,46.871,47.024
105010000.0,46.962,46.869,47.023
105110000.0,46.954,46.862,47.015
105210000.0,46.941,46.849,47.002
105310000.0,46.916,46.825,46.976
105410000.0,46.884,46.795,46.945
105510000.0,46.882,46.793,46.943
105610000.0,46.885,46.796,46.946
105710000.0,46.882,46.793,46.943
105810000.0,46.882,46.793,46.943
105910000.0,46.883,46.794,46.944
106010000.0,46.884,46.795,46.945
106110000.0,46.884,46.795,46.944
106210000.0,46.881,46.792,46.941
106310000.0,46.88,46.792,46.941
106410000.0,46.88,46.792,46.94
106510000.0,46.88,46.791,46.94
106610000.0,46.879,46.791,46.94
106710000.0,46.879,46.791,46.94
106810000.0,46.878,46.791,46.939
106910000.0,46.878,46.791,46.939
107010000.0,46.878,46.79,46.938
107110000.0,46.879,46.791,46.94
107210000.0,46.869,46.783,46.93
107310000.0,46.866,46.781,46.927
107410000.0,46.866,46.78,46.926
107510000.0,46.865,46.78,46.926
107610000.0,46.862,46.777,46.923
107710000.0,46.863,46.778,46.924
107810000.0,46.864,46.779,46.925
107910000.0,46.861,46.776,46.922
108010000.0,46.86,46.776,46.921
108110000.0,46.858,46.774,46.919
108210000.0,46.858,46.774,46.919
108310000.0,46.858,46.773,46.919
108410000.0,46.858,46.773,46.918
108510000.0,46.859,46.774,46.92
108610000.0,46.853,46.769,46.914
108710000.0,46.853,46.77,46.914
108810000.0,46.853,46.769,46.913
108910000.0,46.856,46.772,46.917
109010000.0,46.852,46.769,46.913
109110000.0,46.852,46.768,46.912
109210000.0,46.851,46.768,46.912
109310000.0,46.847,46.765,46.908
109410000.0,46.85,46.768,46.911
109510000.0,46.851,46.768,46.911
109610000.0,46.85,46.767,46.911
109710000.0,46.846,46.764,46.907
109810000.0,46.845,46.764,46.906
109910000.0,46.845,46.763,46.906
110010000.0,46.845,46.763,46.906
110110000.0,46.845,46.763,46.905
110210000.0,46.845,46.763,46.905
110310000.0,46.844,46.763,46.905
110410000.0,46.841,46.76,46.902
110510000.0,46.839,46.759,46.9
110610000.0,46.843,46.762,46.904
110710000.0,46.839,46.758,46.9
110810000.0,46.837,46.756,46.897
110910000.0,46.837,46.756,46.897
111010000.0,46.836,46.756,46.897
111110000.0,46.832,46.753,46.893
111210000.0,46.836,46.756,46.897
111310000.0,46.836,46.756,46.896
111410000.0,46.835,46.755,46.896
111510000.0,46.831,46.752,46.892
111610000.0,46.83,46.751,46.891
111710000.0,46.834,46.754,46.895
111810000.0,46.83,46.751,46.891
111910000.0,46.829,46.751,46.89
112010000.0,46.829,46.75,46.89
112110000.0,46.829,46.75,46.89
112210000.0,46.824,46.746,46.885
112310000.0,46.828,46.75,46.889
112410000.0,46.828,46.75,46.889
112510000.0,46.828,46.749,46.888
112610000.0,46.823,46.745,46.884
112710000.0,46.821,46.743,46.882
112810000.0,46.821,46.743,46.882
112910000.0,46.824,46.746,46.885
113010000.0,46.82,46.742,46.88
113110000.0,46.819,46.742,46.88
113210000.0,46.819,46.741,46.88
113310000.0,46.814,46.737,46.875
113410000.0,46.815,46.738,46.875
113510000.0,46.818,46.741,46.879
113610000.0,46.818,46.741,46.878
113710000.0,46.813,46.737,46.874
113810000.0,46.813,46.737,46.874
113910000.0,46.812,46.736,46.873
114010000.0,46.812,46.736,46.872
114110000.0,46.812,46.736,46.873
114210000.0,46.811,46.735,46.872
114310000.0,46.811,46.735,46.872
114410000.0,46.811,46.735,46.872
114510000.0,46.806,46.731,46.867
114610000.0,46.804,46.729,46.865
114710000.0,46.808,46.732,46.869
114810000.0,46.808,46.732,46.868
114910000.0,46.803,46.728,46.864
115010000.0,46.803,46.728,46.863
115110000.0,46.803,46.728,46.863
115210000.0,46.802,46.728,46.863
115310000.0,46.802,46.728,46.863
115410000.0,46.802,46.727,46.862
115510000.0,46.801,46.726,46.862
115610000.0,46.801,46.726,46.861
115710000.0,46.796,46.722,46.857
115810000.0,46.796,46.722,46.857
115910000.0,46.801,46.726,46.861
116010000.0,46.796,46.722,46.856
116110000.0,46.795,46.722,46.856
116210000.0,46.795,46.722,46.856
116310000.0,46.794,46.721,46.855
116410000.0,46.788,46.715,46.849
116510000.0,46.792,46.719,46.852
116610000.0,46.792,46.719,46.852
116710000.0,46.791,46.718,46.852
116810000.0,46.787,46.714,46.847
116910000.0,46.786,46.714,46.847
117010000.0,46.786,46.713,46.846
117110000.0,46.785,46.713,46.846
117210000.0,46.785,46.713,46.846
117310000.0,46.784,46.713,46.845
117410000.0,46.784,46.712,46.844
117510000.0,46.783,46.712,46.844
117610000.0,46.779,46.708,46.84
117710000.0,46.779,46.708,46.84
117810000.0,46.783,46.711,46.843
117910000.0,46.782,46.711,46.843
118010000.0,46.782,46.71,46.842
118110000.0,46.777,46.707,46.838
118210000.0,46.777,46.706,46.838
118310000.0,46.773,46.702,46.834
118410000.0,46.777,46.706,46.838
118510000.0,46.774,46.704,46.835
118610000.0,46.773,46.703,46.834
118710000.0,46.773,46.703,46.834
118810000.0,46.773,46.703,46.834
118910000.0,46.768,46.698,46.829
119010000.0,46.768,46.698,46.828
119110000.0,46.771,46.701,46.832
119210000.0,46.77,46.701,46.831
119310000.0,46.767,46.698,46.828
119410000.0,46.767,46.697,46.827
119510000.0,46.765,46.696,46.826
119610000.0,46.764,46.695,46.825
119710000.0,46.765,46.696,46.826
119810000.0,46.764,46.695,46.825
119910000.0,46.764,46.696,46.825
120010000.0,46.762,46.693,46.823
120110000.0,46.756,46.688,46.816
120210000.0,46.756,46.688,46.817
120310000.0,46.756,46.689,46.817
120410000.0,46.76,46.692,46.821
120510000.0,46.756,46.688,46.817
120610000.0,46.755,46.688,46.816
120710000.0,46.753,46.686,46.814
120810000.0,46.754,46.687,46.815
120910000.0,46.75,46.683,46.81
121010000.0,46.753,46.686,46.814
121110000.0,46.753,46.686,46.814
121210000.0,46.752,46.685,46.813
121310000.0,46.748,46.682,46.809
121410000.0,46.747,46.681,46.808
121510000.0,46.747,46.681,46.808
121610000.0,46.743,46.677,46.804
121710000.0,46.747,46.68,46.807
121810000.0,46.744,46.677,46.804
121910000.0,46.743,46.677,46.804
122010000.0,46.738,46.672,46.798
122110000.0,46.739,46.673,46.8
122210000.0,46.737,46.672,46.798
122310000.0,46.738,46.672,46.799
122410000.0,46.736,46.671,46.797
122510000.0,46.737,46.671,46.797
122610000.0,46.735,46.67,46.796
122710000.0,46.731,46.666,46.792
122810000.0,46.731,46.666,46.792
122910000.0,46.729,46.665,46.79
123010000.0,46.732,46.667,46.793
123110000.0,46.727,46.663,46.788
123210000.0,46.728,46.664,46.789
123310000.0,46.727,46.663,46.788
123410000.0,46.724,46.66,46.784
123510000.0,46.72,46.656,46.781
123610000.0,46.72,46.656,46.781
123710000.0,46.724,46.66,46.785
123810000.0,46.72,46.657,46.781
123910000.0,46.719,46.656,46.78
124010000.0,46.718,46.655,46.778
124110000.0,46.718,46.655,46.779
124210000.0,46.714,46.652,46.775
124310000.0,46.713,46.651,46.774
124410000.0,46.716,46.653,46.777
124510000.0,46.712,46.65,46.773
124610000.0,46.712,46.649,46.772
124710000.0,46.712,46.65,46.773
124810000.0,46.71,46.648,46.771
124910000.0,46.703,46.642,46.764
125010000.0,46.703,46.642,46.764
125110000.0,46.708,46.646,46.769
125210000.0,46.705,46.644,46.766
125310000.0,46.702,46.64,46.763
125410000.0,46.702,46.64,46.762
125510000.0,46.7,46.639,46.761
125610000.0,46.696,46.636,46.757
125710000.0,46.695,46.635,46.756
125810000.0,46.698,46.637,46.759
125910000.0,46.699,46.639,46.76
126010000.0,46.693,46.633,46.754
126110000.0,46.694,46.634,46.755
126210000.0,46.69,46.631,46.751
126310000.0,46.69,46.631,46.751
126410000.0,46.686,46.627,46.747
126510000.0,46.686,46.627,46.747
126610000.0,46.691,46.632,46.752
126710000.0,46.691,46.631,46.752
126810000.0,46.683,46.624,46.744
126910000.0,46.684,46.624,46.744
127010000.0,46.682,46.623,46.743
127110000.0,46.682,46.623,46.743
127210000.0,46.678,46.619,46.738
127310000.0,46.678,46.62,46.739
127410000.0,46.676,46.618,46.737
127510000.0,46.676,46.618,46.737
127610000.0,46.672,46.615,46.733
127710000.0,46.67,46.612,46.731
127810000.0,46.675,46.617,46.736
127910000.0,46.67,46.613,46.731
128010000.0,46.667,46.61,46.728
128110000.0,46.67,46.613,46.731
128210000.0,46.67,46.612,46.73
128310000.0,46.666,46.609,46.727
128410000.0,46.663,46.606,46.724
128510000.0,46.66,46.603,46.72
128610000.0,46.665,46.608,46.726
128710000.0,46.659,46.602,46.72
128810000.0,46.658,46.602,46.719
128910000.0,46.659,46.602,46.72
129010000.0,46.657,46.601,46.718
129110000.0,46.651,46.595,46.712
129210000.0,46.653,46.597,46.714
129310000.0,46.65,46.594,46.711
129410000.0,46.644,46.589,46.705
129510000.0,46.645,46.589,46.706
129610000.0,46.645,46.589,46.705
129710000.0,46.645,46.59,46.706
129810000.0,46.641,46.586,46.701
129910000.0,46.64,46.586,46.701
130010000.0,46.638,46.583,46.698
130110000.0,46.635,46.58,46.695
130210000.0,46.633,46.579,46.694
130310000.0,46.633,46.579,46.694
130410000.0,46.633,46.579,46.694
130510000.0,46.631,46.577,46.692
130610000.0,46.629,46.575,46.69
130710000.0,46.629,46.575,46.69
130810000.0,46.624,46.57,46.684
130910000.0,46.622,46.569,46.683
131010000.0,46.622,46.568,46.683
131110000.0,46.621,46.568,46.682
131210000.0,46.617,46.564,46.678
131310000.0,46.618,46.565,46.679
131410000.0,46.617,46.564,46.678
131510000.0,46.609,46.556,46.669
131610000.0,46.613,46.559,46.673
131710000.0,46.609,46.556,46.669
131810000.0,46.611,46.558,46.672
131910000.0,46.604,46.551,46.665
132010000.0,46.606,46.553,46.666
132110000.0,46.606,46.553,46.666
132210000.0,46.596,46.544,46.657
132310000.0,46.6,46.548,46.661
132410000.0,46.596,46.544,46.657
132510000.0,46.599,46.547,46.66
132610000.0,46.591,46.54,46.652
132710000.0,46.593,46.541,46.654
132810000.0,46.593,46.541,46.654
132910000.0,46.583,46.532,46.643
133010000.0,46.587,46.536,46.648
133110000.0,46.583,46.532,46.644
133210000.0,46.585,46.534,46.646
133310000.0,46.578,46.527,46.639
133410000.0,46.579,46.529,46.64
133510000.0,46.58,46.529,46.64
133610000.0,46.569,46.519,46.63
133710000.0,46.57,46.52,46.631
133810000.0,46.569,46.519,46.63
133910000.0,46.569,46.519,46.63
134010000.0,46.564,46.514,46.625
134110000.0,46.564,46.514,46.625
134210000.0,46.564,46.514,46.624
134310000.0,46.555,46.506,46.615
134410000.0,46.555,46.506,46.616
134510000.0,46.555,46.506,46.615
134610000.0,46.554,46.506,46.615
134710000.0,46.551,46.503,46.612
134810000.0,46.549,46.501,46.61
134910000.0,46.545,46.497,46.606
135010000.0,46.542,46.494,46.603
135110000.0,46.54,46.492,46.601
135210000.0,46.54,46.492,46.601
135310000.0,46.54,46.492,46.6
135410000.0,46.534,46.487,46.595
135510000.0,46.529,46.482,46.59
135610000.0,46.515,46.468,46.575
135710000.0,46.504,46.458,46.565
135810000.0,46.446,46.403,46.507
135910000.0,46.446,46.402,46.507
136010000.0,46.446,46.402,46.506
136110000.0,46.445,46.402,46.506
136210000.0,46.445,46.402,46.506
136310000.0,46.445,46.401,46.505
136410000.0,46.444,46.401,46.505
136510000.0,46.444,46.401,46.505
136610000.0,46.447,46.404,46.508
136710000.0,46.446,46.403,46.507
136810000.0,46.445,46.402,46.506
136910000.0,46.443,46.4,46.504
137010000.0,46.443,46.4,46.503
137110000.0,46.445,46.402,46.506
137210000.0,46.442,46.399,46.503
137310000.0,46.442,46.4,46.503
137410000.0,46.442,46.399,46.502
137510000.0,46.441,46.399,46.502
137610000.0,46.441,46.399,46.502
137710000.0,46.441,46.399,46.502
137810000.0,46.441,46.398,46.501
137910000.0,46.44,46.398,46.501
138010000.0,46.44,46.398,46.501
138110000.0,46.441,46.399,46.502
138210000.0,46.439,46.397,46.5
138310000.0,46.439,46.397,46.5
138410000.0,46.441,46.399,46.501
138510000.0,46.438,46.397,46.499
138610000.0,46.433,46.393,46.494
138710000.0,46.429,46.389,46.49
138810000.0,46.429,46.389,46.49
138910000.0,46.428,46.388,46.489
139010000.0,46.423,46.384,46.484
139110000.0,46.423,46.384,46.484
139210000.0,46.423,46.383,46.483
139310000.0,46.422,46.383,46.483
139410000.0,46.422,46.383,46.483
139510000.0,46.42,46.38,46.48
139610000.0,46.415,46.376,46.475
139710000.0,46.417,46.378,46.478
139810000.0,46.414,46.376,46.475
139910000.0,46.414,46.376,46.475
140010000.0,46.418,46.379,46.479
140110000.0,46.413,46.375,46.474
140210000.0,46.413,46.375,46.474
140310000.0,46.413,46.375,46.474
140410000.0,46.412,46.375,46.473
140510000.0,46.412,46.374,46.473
140610000.0,46.412,46.374,46.472
140710000.0,46.407,46.37,46.468
140810000.0,46.411,46.374,46.472
140910000.0,46.411,46.373,46.471
141010000.0,46.41,46.373,46.471
141110000.0,46.411,46.374,46.472
