# UV luminosity at 1500 A for instantaneous burst ; Z=0.01
# Source: Starburst99 — Leitherer et al. (1999) ; ApJS ; 123 ; 3
# DOI: 10.1086/313233
# Website: https://www.stsci.edu/science/starburst99/
# Columns: time_yr ; log_l1500 [erg/s/Hz] ; log_l1500_2 ; log_l1500_3
time_yr,log_l1500,log_l1500_2,log_l1500_3
815400000.0,35.879,36.112,35.94
815500030.0,35.879,36.112,35.94
815600000.0,35.879,36.112,35.94
815700030.0,35.878,36.111,35.939
815800000.0,35.879,36.112,35.939
815900030.0,35.875,36.108,35.935
816000000.0,35.874,36.108,35.935
816100030.0,35.874,36.108,35.935
816200000.0,35.874,36.108,35.935
816300030.0,35.875,36.108,35.935
816400000.0,35.874,36.108,35.935
816500030.0,35.874,36.108,35.935
816600000.0,35.874,36.108,35.935
816700030.0,35.874,36.108,35.935
816800000.0,35.875,36.109,35.936
816900030.0,35.875,36.109,35.936
817000000.0,35.875,36.108,35.935
817100030.0,35.875,36.109,35.936
817200000.0,35.874,36.108,35.935
817300030.0,35.875,36.109,35.936
817400000.0,35.875,36.109,35.936
817500030.0,35.875,36.109,35.936
817600000.0,35.875,36.108,35.935
817700030.0,35.875,36.109,35.936
817800000.0,35.876,36.109,35.936
817900030.0,35.875,36.109,35.936
818000000.0,35.875,36.109,35.936
818100030.0,35.875,36.109,35.936
818200000.0,35.876,36.109,35.936
818300030.0,35.875,36.109,35.936
818400000.0,35.875,36.109,35.936
818500030.0,35.876,36.109,35.936
818600000.0,35.875,36.109,35.936
818700030.0,35.875,36.109,35.936
818800000.0,35.874,36.108,35.935
818900030.0,35.876,36.109,35.936
819000000.0,35.875,36.109,35.936
819100030.0,35.875,36.109,35.936
819200000.0,35.875,36.109,35.936
819300030.0,35.875,36.109,35.936
819400000.0,35.875,36.108,35.935
819500030.0,35.876,36.11,35.937
819600000.0,35.875,36.109,35.936
819700030.0,35.875,36.109,35.936
819800000.0,35.875,36.109,35.936
819900030.0,35.875,36.109,35.935
820000000.0,35.876,36.11,35.937
820100030.0,35.875,36.109,35.936
820200000.0,35.876,36.109,35.936
820300030.0,35.875,36.109,35.936
820400000.0,35.876,36.11,35.937
820500030.0,35.876,36.109,35.936
820600000.0,35.876,36.11,35.936
820700030.0,35.876,36.11,35.937
820800000.0,35.876,36.109,35.936
820900030.0,35.875,36.109,35.936
821000000.0,35.875,36.109,35.936
821100030.0,35.875,36.109,35.936
821200000.0,35.876,36.11,35.936
821300030.0,35.875,36.109,35.935
821400000.0,35.876,36.109,35.936
821500030.0,35.875,36.109,35.936
821600000.0,35.874,36.108,35.935
821700030.0,35.875,36.109,35.936
821800000.0,35.875,36.109,35.936
821900030.0,35.874,36.108,35.935
822000000.0,35.87,36.104,35.931
822100030.0,35.87,36.104,35.93
822200000.0,35.871,36.105,35.931
822300030.0,35.87,36.105,35.931
822400000.0,35.87,36.104,35.931
822500030.0,35.87,36.104,35.931
822600000.0,35.871,36.105,35.932
822700030.0,35.871,36.105,35.932
822800000.0,35.871,36.105,35.932
822900030.0,35.87,36.105,35.931
823000000.0,35.871,36.105,35.932
823100030.0,35.871,36.106,35.932
823200000.0,35.869,36.103,35.929
823300030.0,35.869,36.103,35.93
823400000.0,35.868,36.102,35.929
823500030.0,35.869,36.103,35.93
823600000.0,35.869,36.103,35.93
823700030.0,35.868,36.102,35.929
823800000.0,35.868,36.103,35.929
823900030.0,35.867,36.102,35.928
824000000.0,35.869,36.103,35.93
824100030.0,35.864,36.098,35.925
824200000.0,35.864,36.098,35.925
824300030.0,35.864,36.098,35.924
824400000.0,35.865,36.099,35.926
824500030.0,35.865,36.099,35.926
824600000.0,35.864,36.099,35.925
824700030.0,35.864,36.099,35.925
824800000.0,35.864,36.099,35.925
824900030.0,35.863,36.098,35.924
825000000.0,35.864,36.098,35.925
825100030.0,35.864,36.099,35.925
825200000.0,35.864,36.098,35.925
825300030.0,35.864,36.099,35.925
825400000.0,35.863,36.098,35.924
825500030.0,35.865,36.099,35.926
825600000.0,35.864,36.099,35.925
825700030.0,35.864,36.099,35.925
825800000.0,35.864,36.099,35.925
825900030.0,35.865,36.099,35.926
826000000.0,35.865,36.1,35.926
826100030.0,35.861,36.096,35.922
826200000.0,35.861,36.096,35.922
826300030.0,35.862,36.097,35.922
826400000.0,35.861,36.096,35.921
826500030.0,35.861,36.096,35.922
826600000.0,35.861,36.096,35.921
826700030.0,35.86,36.096,35.921
826800000.0,35.861,36.096,35.922
826900030.0,35.861,36.096,35.922
827000000.0,35.861,36.096,35.922
827100030.0,35.861,36.096,35.922
827200000.0,35.862,36.097,35.923
827300030.0,35.862,36.097,35.923
827400000.0,35.861,36.097,35.922
827500030.0,35.861,36.096,35.922
827600000.0,35.862,36.097,35.922
827700030.0,35.861,36.096,35.921
827800000.0,35.861,36.096,35.922
827900030.0,35.861,36.096,35.922
828000000.0,35.862,36.097,35.922
828100030.0,35.861,36.096,35.922
828200000.0,35.861,36.096,35.922
828300030.0,35.862,36.097,35.923
828400000.0,35.861,36.097,35.922
828500030.0,35.861,36.096,35.922
828600000.0,35.857,36.093,35.918
828700030.0,35.857,36.093,35.918
828800000.0,35.858,36.093,35.919
828900030.0,35.858,36.093,35.919
829000000.0,35.858,36.093,35.918
829100030.0,35.858,36.093,35.919
829200000.0,35.859,36.094,35.919
829300030.0,35.857,36.093,35.918
829400000.0,35.853,36.089,35.914
829500030.0,35.853,36.089,35.914
829600000.0,35.854,36.089,35.914
829700030.0,35.853,36.089,35.914
829800000.0,35.853,36.089,35.914
829900030.0,35.854,36.09,35.915
830000000.0,35.853,36.089,35.914
830100030.0,35.852,36.088,35.913
830200000.0,35.854,36.09,35.915
830300030.0,35.853,36.089,35.914
830400000.0,35.854,36.089,35.914
830500030.0,35.853,36.089,35.914
830600000.0,35.853,36.089,35.913
830700030.0,35.854,36.09,35.915
830800000.0,35.854,36.089,35.914
830900030.0,35.854,36.09,35.914
831000000.0,35.854,36.089,35.914
831100030.0,35.854,36.09,35.915
831200000.0,35.854,36.09,35.914
831300030.0,35.854,36.09,35.915
831400000.0,35.854,36.09,35.915
831500030.0,35.854,36.09,35.915
831600000.0,35.856,36.092,35.917
831700030.0,35.856,36.092,35.917
831800000.0,35.856,36.092,35.917
831900030.0,35.856,36.092,35.917
832000000.0,35.856,36.091,35.916
832100030.0,35.855,36.091,35.916
832200000.0,35.855,36.091,35.916
832300030.0,35.856,36.092,35.917
832400000.0,35.855,36.091,35.916
832500030.0,35.851,36.087,35.912
832600000.0,35.85,36.087,35.911
832700030.0,35.85,36.087,35.911
832800000.0,35.852,36.088,35.913
832900030.0,35.851,36.088,35.912
833000000.0,35.852,36.088,35.913
833100030.0,35.851,36.087,35.912
833200000.0,35.851,36.087,35.912
833300030.0,35.852,36.088,35.913
833400000.0,35.852,36.088,35.913
833500030.0,35.852,36.088,35.913
833600000.0,35.851,36.088,35.912
833700030.0,35.853,36.089,35.913
833800000.0,35.852,36.088,35.913
833910020.0,35.852,36.089,35.913
834009980.0,35.852,36.089,35.913
834110020.0,35.852,36.088,35.913
834209980.0,35.851,36.088,35.912
834310020.0,35.852,36.088,35.913
834409980.0,35.852,36.089,35.913
834510020.0,35.852,36.089,35.913
834609980.0,35.852,36.089,35.913
834710020.0,35.852,36.089,35.913
834809980.0,35.852,36.088,35.913
834910020.0,35.852,36.088,35.913
835009980.0,35.851,36.088,35.912
835110020.0,35.851,36.088,35.912
835209980.0,35.852,36.089,35.913
835310020.0,35.852,36.089,35.913
835409980.0,35.853,36.089,35.914
835510020.0,35.852,36.088,35.913
835609980.0,35.853,36.09,35.914
835710020.0,35.853,36.089,35.913
835809980.0,35.853,36.089,35.914
835910020.0,35.853,36.089,35.914
836009980.0,35.853,36.089,35.914
836110020.0,35.853,36.089,35.914
836209980.0,35.853,36.09,35.914
836310020.0,35.853,36.09,35.914
836409980.0,35.853,36.089,35.914
836510020.0,35.853,36.089,35.914
836609980.0,35.853,36.089,35.914
836710020.0,35.853,36.089,35.913
836809980.0,35.849,36.086,35.91
836910020.0,35.848,36.085,35.909
837009980.0,35.845,36.082,35.905
837110020.0,35.845,36.082,35.905
837209980.0,35.845,36.082,35.906
837310020.0,35.845,36.082,35.906
837409980.0,35.845,36.082,35.906
837510020.0,35.844,36.081,35.905
837609980.0,35.845,36.082,35.906
837710020.0,35.845,36.082,35.906
837809980.0,35.845,36.082,35.905
837910020.0,35.844,36.082,35.905
838009980.0,35.845,36.082,35.905
838110020.0,35.845,36.082,35.906
838209980.0,35.845,36.082,35.906
838310020.0,35.844,36.081,35.905
838409980.0,35.845,36.082,35.906
838510020.0,35.845,36.082,35.906
838609980.0,35.844,36.082,35.905
838710020.0,35.845,36.082,35.906
838809980.0,35.845,36.082,35.906
838910020.0,35.845,36.082,35.906
839009980.0,35.845,36.082,35.906
839110020.0,35.845,36.082,35.906
839209980.0,35.846,36.083,35.906
839310020.0,35.844,36.081,35.905
839409980.0,35.844,36.082,35.905
839510020.0,35.845,36.083,35.906
839609980.0,35.845,36.083,35.906
839710020.0,35.845,36.082,35.906
839809980.0,35.845,36.083,35.906
839910020.0,35.845,36.082,35.906
840009980.0,35.845,36.082,35.906
840110020.0,35.845,36.083,35.906
840209980.0,35.844,36.082,35.905
840310020.0,35.845,36.082,35.905
840409980.0,35.845,36.082,35.905
840510020.0,35.846,36.083,35.907
840609980.0,35.846,36.083,35.906
840710020.0,35.845,36.082,35.906
840809980.0,35.845,36.082,35.906
840910020.0,35.84,36.078,35.901
841009980.0,35.84,36.078,35.901
841110020.0,35.84,36.078,35.901
841209980.0,35.84,36.078,35.901
841310020.0,35.841,36.079,35.902
841409980.0,35.841,36.079,35.902
841510020.0,35.841,36.079,35.902
841609980.0,35.84,36.078,35.901
841710020.0,35.84,36.078,35.901
841809980.0,35.84,36.078,35.901
841910020.0,35.841,36.078,35.901
842009980.0,35.841,36.079,35.902
842110020.0,35.841,36.078,35.901
842209980.0,35.841,36.078,35.901
842310020.0,35.841,36.078,35.901
842409980.0,35.841,36.078,35.902
842510020.0,35.84,36.078,35.901
842609980.0,35.838,36.075,35.898
842710020.0,35.838,36.075,35.898
842809980.0,35.838,36.075,35.899
842910020.0,35.838,36.075,35.898
843009980.0,35.837,36.074,35.898
843110020.0,35.838,36.076,35.899
843209980.0,35.838,36.075,35.899
843310020.0,35.837,36.075,35.898
843409980.0,35.837,36.075,35.898
843510020.0,35.838,36.076,35.899
843609980.0,35.838,36.075,35.899
843710020.0,35.84,36.077,35.901
843809980.0,35.84,36.077,35.901
843910020.0,35.839,36.077,35.9
844009980.0,35.839,36.077,35.9
844110020.0,35.839,36.077,35.9
844209980.0,35.84,36.077,35.901
844310020.0,35.839,36.077,35.9
844409980.0,35.835,36.072,35.895
844510020.0,35.834,36.072,35.895
844609980.0,35.834,36.072,35.895
844710020.0,35.834,36.072,35.895
844809980.0,35.835,36.073,35.896
844910020.0,35.835,36.073,35.896
845009980.0,35.835,36.073,35.896
845110020.0,35.835,36.073,35.896
845209980.0,35.834,36.072,35.895
845310020.0,35.835,36.072,35.895
845409980.0,35.835,36.073,35.896
845510020.0,35.83,36.068,35.891
845609980.0,35.83,36.068,35.89
845710020.0,35.829,36.068,35.89
845809980.0,35.831,36.069,35.892
845910020.0,35.832,36.07,35.892
846009980.0,35.831,36.07,35.892
846110020.0,35.831,36.069,35.892
846209980.0,35.832,36.07,35.892
846310020.0,35.831,36.069,35.892
846409980.0,35.831,36.069,35.891
846510020.0,35.83,36.069,35.891
846609980.0,35.83,36.068,35.891
846710020.0,35.831,36.069,35.892
846809980.0,35.831,36.069,35.892
846910020.0,35.832,36.07,35.893
847009980.0,35.831,36.07,35.892
847110020.0,35.831,36.07,35.892
847209980.0,35.831,36.069,35.892
847310020.0,35.831,36.069,35.892
847409980.0,35.831,36.069,35.892
847510020.0,35.832,36.07,35.893
847609980.0,35.832,36.07,35.893
847710020.0,35.831,36.07,35.892
847809980.0,35.831,36.07,35.892
847910020.0,35.831,36.07,35.892
848009980.0,35.831,36.069,35.892
848110020.0,35.831,36.069,35.892
848209980.0,35.83,36.069,35.891
848310020.0,35.831,36.07,35.892
848409980.0,35.832,36.07,35.893
848510020.0,35.832,36.071,35.893
848609980.0,35.833,36.071,35.893
848710020.0,35.833,36.071,35.894
848809980.0,35.832,36.07,35.893
848910020.0,35.832,36.071,35.893
849009980.0,35.832,36.07,35.893
849110020.0,35.832,36.071,35.893
849209980.0,35.833,36.072,35.894
849310020.0,35.833,36.071,35.894
849409980.0,35.833,36.071,35.894
849510020.0,35.828,36.067,35.889
849609980.0,35.827,36.066,35.888
849710020.0,35.828,36.067,35.888
849809980.0,35.829,36.067,35.889
849910020.0,35.829,36.067,35.89
850009980.0,35.829,36.068,35.89
850110020.0,35.826,36.065,35.887
850209980.0,35.826,36.065,35.887
850310020.0,35.821,36.06,35.882
850409980.0,35.821,36.06,35.882
850510020.0,35.821,36.06,35.882
850609980.0,35.821,36.06,35.882
850710020.0,35.82,36.059,35.881
850809980.0,35.821,36.059,35.881
850910020.0,35.821,36.06,35.881
851009980.0,35.822,36.06,35.882
851110020.0,35.822,36.061,35.883
851209980.0,35.822,36.061,35.883
851310020.0,35.822,36.061,35.883
851409980.0,35.822,36.06,35.882
851510020.0,35.822,36.06,35.882
851609980.0,35.822,36.06,35.882
851710020.0,35.821,36.06,35.881
851809980.0,35.821,36.06,35.882
851910020.0,35.821,36.06,35.882
852009980.0,35.822,36.061,35.883
852110020.0,35.821,36.06,35.882
852209980.0,35.822,36.061,35.883
852310020.0,35.822,36.061,35.883
852409980.0,35.822,36.061,35.883
852510020.0,35.822,36.061,35.883
852609980.0,35.821,36.06,35.882
852710020.0,35.821,36.06,35.882
852809980.0,35.822,36.061,35.883
852910020.0,35.822,36.061,35.882
853009980.0,35.823,36.061,35.883
853110020.0,35.822,36.061,35.883
853209980.0,35.822,36.061,35.883
853310020.0,35.822,36.061,35.883
853409980.0,35.821,36.06,35.882
853510020.0,35.822,36.061,35.883
853609980.0,35.822,36.061,35.883
853710020.0,35.823,36.061,35.883
853809980.0,35.822,36.061,35.883
853910020.0,35.822,36.061,35.883
854009980.0,35.822,36.061,35.883
854110020.0,35.818,36.057,35.878
854209980.0,35.818,36.057,35.879
854310020.0,35.818,36.058,35.879
854409980.0,35.818,36.058,35.879
854510020.0,35.818,36.058,35.879
854609980.0,35.818,36.058,35.879
854710020.0,35.819,36.058,35.88
854809980.0,35.818,36.058,35.879
854910020.0,35.818,36.058,35.879
855009980.0,35.818,36.058,35.879
855110020.0,35.818,36.057,35.879
855209980.0,35.819,36.058,35.879
855310020.0,35.819,36.058,35.879
855409980.0,35.819,36.058,35.879
855510020.0,35.818,36.057,35.879
855609980.0,35.813,36.053,35.874
855710020.0,35.813,36.053,35.874
855809980.0,35.814,36.054,35.875
855910020.0,35.814,36.053,35.874
856009980.0,35.813,36.053,35.874
856110020.0,35.816,36.055,35.877
856209980.0,35.815,36.055,35.876
856310020.0,35.815,36.054,35.876
856409980.0,35.811,36.05,35.872
856510020.0,35.811,36.051,35.872
856609980.0,35.812,36.051,35.872
856710020.0,35.812,36.051,35.872
856809980.0,35.812,36.051,35.872
856910020.0,35.811,36.051,35.872
857009980.0,35.812,36.052,35.873
857110020.0,35.813,36.052,35.874
857209980.0,35.813,36.052,35.873
857310020.0,35.812,36.052,35.873
857409980.0,35.813,36.052,35.873
857510020.0,35.812,36.051,35.873
857609980.0,35.811,36.05,35.871
857710020.0,35.811,36.05,35.871
857809980.0,35.81,36.05,35.871
857910020.0,35.811,36.051,35.872
858009980.0,35.811,36.051,35.872
858110020.0,35.806,36.046,35.867
858209980.0,35.807,36.047,35.868
858310020.0,35.807,36.047,35.868
858409980.0,35.807,36.047,35.868
858510020.0,35.806,36.046,35.867
858609980.0,35.807,36.047,35.868
858710020.0,35.807,36.047,35.868
858809980.0,35.807,36.047,35.868
858910020.0,35.808,36.047,35.868
859009980.0,35.807,36.047,35.868
859110020.0,35.808,36.048,35.869
859209980.0,35.808,36.048,35.869
859310020.0,35.808,36.048,35.869
859409980.0,35.808,36.048,35.869
859510020.0,35.808,36.048,35.869
859609980.0,35.807,36.047,35.868
859710020.0,35.807,36.047,35.868
859809980.0,35.807,36.047,35.868
859910020.0,35.807,36.047,35.868
860009980.0,35.808,36.048,35.868
860110020.0,35.807,36.047,35.868
860209980.0,35.807,36.047,35.867
860310020.0,35.808,36.048,35.868
860409980.0,35.808,36.048,35.869
860510020.0,35.808,36.048,35.869
860609980.0,35.807,36.047,35.868
860710020.0,35.808,36.048,35.868
860809980.0,35.809,36.048,35.869
860910020.0,35.808,36.048,35.869
861009980.0,35.804,36.044,35.865
861110020.0,35.804,36.044,35.865
861209980.0,35.804,36.044,35.865
861310020.0,35.802,36.043,35.863
861409980.0,35.804,36.044,35.865
861510020.0,35.804,36.044,35.864
861609980.0,35.803,36.043,35.864
861710020.0,35.803,36.043,35.864
861809980.0,35.804,36.044,35.865
861910020.0,35.804,36.045,35.865
862009980.0,35.804,36.044,35.865
862110020.0,35.804,36.044,35.865
862209980.0,35.804,36.044,35.865
862310020.0,35.804,36.044,35.865
862409980.0,35.805,36.045,35.866
862510020.0,35.805,36.045,35.866
862609980.0,35.805,36.045,35.866
862710020.0,35.804,36.044,35.865
862809980.0,35.799,36.04,35.86
862910020.0,35.799,36.04,35.86
863009980.0,35.8,36.041,35.861
863110020.0,35.801,36.041,35.861
863209980.0,35.8,36.041,35.861
863310020.0,35.8,36.041,35.861
863409980.0,35.799,36.04,35.86
863510020.0,35.8,36.041,35.861
863609980.0,35.801,36.042,35.862
863710020.0,35.801,36.042,35.862
863809980.0,35.801,36.041,35.861
863910020.0,35.8,36.04,35.86
864009980.0,35.801,36.041,35.861
864110020.0,35.801,36.041,35.862
864209980.0,35.8,36.041,35.861
864310020.0,35.8,36.041,35.861
864409980.0,35.8,36.04,35.861
864510020.0,35.801,36.041,35.861
864609980.0,35.802,36.042,35.862
864710020.0,35.801,36.042,35.862
864809980.0,35.801,36.041,35.862
864910020.0,35.801,36.042,35.862
865009980.0,35.8,36.041,35.861
865120000.0,35.801,36.041,35.861
865220030.0,35.8,36.041,35.861
865320000.0,35.8,36.041,35.861
865420030.0,35.801,36.042,35.862
865520000.0,35.802,36.042,35.863
865620030.0,35.801,36.042,35.862
865720000.0,35.801,36.041,35.861
865820030.0,35.801,36.042,35.862
865920000.0,35.801,36.042,35.862
866020030.0,35.801,36.042,35.861
866120000.0,35.802,36.043,35.863
866220030.0,35.803,36.043,35.863
866320000.0,35.797,36.038,35.858
866420030.0,35.797,36.038,35.858
866520000.0,35.796,36.037,35.857
866620030.0,35.796,36.037,35.857
866720000.0,35.797,36.038,35.858
866820030.0,35.793,36.034,35.853
866920000.0,35.792,36.034,35.853
867020030.0,35.791,36.033,35.852
867120000.0,35.792,36.034,35.853
867220030.0,35.792,36.034,35.853
867320000.0,35.793,36.034,35.853
867420030.0,35.791,36.033,35.852
867520000.0,35.791,36.033,35.852
867620030.0,35.792,36.034,35.853
867720000.0,35.793,36.034,35.854
867820030.0,35.793,36.034,35.853
867920000.0,35.793,36.034,35.853
868020030.0,35.792,36.033,35.853
868120000.0,35.792,36.034,35.853
868220030.0,35.792,36.033,35.853
868320000.0,35.792,36.033,35.852
868420030.0,35.791,36.033,35.852
868520000.0,35.791,36.033,35.852
868620030.0,35.791,36.033,35.852
868720000.0,35.793,36.035,35.854
868820030.0,35.793,36.035,35.854
868920000.0,35.793,36.035,35.854
869020030.0,35.79,36.031,35.851
869120000.0,35.79,36.032,35.851
869220030.0,35.79,36.032,35.851
869320000.0,35.79,36.031,35.851
869420030.0,35.79,36.031,35.85
869520000.0,35.79,36.031,35.851
869620030.0,35.791,36.032,35.851
869720000.0,35.791,36.032,35.852
869820030.0,35.791,36.032,35.852
869920000.0,35.79,36.031,35.851
870020030.0,35.789,36.031,35.85
870120000.0,35.789,36.031,35.85
870220030.0,35.789,36.031,35.85
870320000.0,35.789,36.03,35.85
870420030.0,35.787,36.029,35.848
870520000.0,35.788,36.03,35.849
870620030.0,35.788,36.03,35.849
870720000.0,35.788,36.029,35.849
870820030.0,35.79,36.032,35.851
870920000.0,35.79,36.032,35.851
871020030.0,35.79,36.032,35.851
871120000.0,35.791,36.032,35.851
871220030.0,35.791,36.032,35.852
871320000.0,35.791,36.032,35.852
871420030.0,35.79,36.032,35.851
871520000.0,35.79,36.032,35.851
871620030.0,35.781,36.023,35.842
871720000.0,35.782,36.024,35.842
871820030.0,35.782,36.024,35.843
871920000.0,35.781,36.023,35.842
872020030.0,35.78,36.022,35.841
872120000.0,35.78,36.022,35.84
872220030.0,35.779,36.021,35.839
872320000.0,35.78,36.022,35.841
872420030.0,35.779,36.022,35.84
872520000.0,35.779,36.022,35.84
872620030.0,35.782,36.024,35.842
872720000.0,35.782,36.024,35.842
872820030.0,35.782,36.024,35.843
872920000.0,35.781,36.023,35.842
873020030.0,35.782,36.024,35.843
873120000.0,35.782,36.024,35.842
873220030.0,35.782,36.024,35.842
873320000.0,35.782,36.024,35.843
873420030.0,35.782,36.024,35.843
873520000.0,35.782,36.024,35.843
873620030.0,35.783,36.025,35.844
873720000.0,35.78,36.023,35.841
873820030.0,35.781,36.023,35.841
873920000.0,35.78,36.022,35.841
874020030.0,35.78,36.022,35.841
874120000.0,35.782,36.024,35.843
874220030.0,35.782,36.024,35.843
874320000.0,35.782,36.024,35.842
874420030.0,35.783,36.025,35.843
874520000.0,35.783,36.025,35.844
874620030.0,35.783,36.025,35.844
874720000.0,35.783,36.025,35.844
874820030.0,35.783,36.025,35.844
874920000.0,35.782,36.024,35.843
875020030.0,35.783,36.025,35.844
875120000.0,35.776,36.019,35.837
875220030.0,35.776,36.019,35.837
875320000.0,35.778,36.021,35.839
875420030.0,35.778,36.021,35.839
875520000.0,35.778,36.02,35.838
875620030.0,35.778,36.02,35.839
875720000.0,35.779,36.021,35.839
875820030.0,35.778,36.02,35.839
875920000.0,35.777,36.019,35.838
876020030.0,35.778,36.021,35.839
876120000.0,35.777,36.02,35.838
876220030.0,35.778,36.021,35.839
876320000.0,35.777,36.02,35.838
876420030.0,35.778,36.021,35.839
876520000.0,35.778,36.02,35.839
876620030.0,35.778,36.02,35.839
876720000.0,35.779,36.021,35.84
876820030.0,35.773,36.016,35.834
876920000.0,35.772,36.015,35.833
877020030.0,35.773,36.016,35.834
877120000.0,35.773,36.015,35.833
877220030.0,35.772,36.015,35.833
877320000.0,35.773,36.016,35.834
877420030.0,35.773,36.016,35.834
877520000.0,35.773,36.016,35.834
877620030.0,35.773,36.016,35.834
877720000.0,35.773,36.016,35.834
877820030.0,35.774,36.016,35.834
877920000.0,35.773,36.016,35.834
878020030.0,35.772,36.015,35.833
878120000.0,35.773,36.016,35.834
878220030.0,35.773,36.016,35.834
878320000.0,35.773,36.016,35.834
878420030.0,35.773,36.016,35.834
878520000.0,35.774,36.016,35.834
878620030.0,35.773,36.016,35.834
878720000.0,35.773,36.015,35.833
878820030.0,35.773,36.016,35.834
878920000.0,35.774,36.016,35.834
879020030.0,35.773,36.016,35.834
879120000.0,35.774,36.017,35.835
879220030.0,35.773,36.016,35.834
879320000.0,35.773,36.016,35.833
879420030.0,35.774,36.017,35.835
879520000.0,35.773,36.016,35.833
879620030.0,35.774,36.017,35.835
879720000.0,35.773,36.016,35.834
879820030.0,35.773,36.016,35.834
879920000.0,35.774,36.016,35.834
880020030.0,35.774,36.017,35.835
880120000.0,35.773,36.016,35.834
880220030.0,35.773,36.016,35.834
880320000.0,35.773,36.016,35.834
880420030.0,35.774,36.017,35.835
880520000.0,35.77,36.013,35.831
880620030.0,35.77,36.013,35.831
880720000.0,35.765,36.009,35.826
880820030.0,35.764,36.007,35.825
880920000.0,35.764,36.007,35.825
881020030.0,35.764,36.007,35.825
881120000.0,35.763,36.007,35.824
881220030.0,35.765,36.008,35.826
881320000.0,35.765,36.008,35.826
881420030.0,35.765,36.008,35.826
881520000.0,35.764,36.008,35.825
881620030.0,35.767,36.01,35.828
881720000.0,35.767,36.01,35.828
881820030.0,35.767,36.01,35.827
881920000.0,35.767,36.01,35.828
882020030.0,35.768,36.011,35.829
882120000.0,35.762,36.005,35.823
882220030.0,35.762,36.005,35.822
882320000.0,35.762,36.006,35.823
882420030.0,35.761,36.004,35.822
882520000.0,35.761,36.005,35.822
882620030.0,35.762,36.005,35.823
882720000.0,35.762,36.005,35.822
882820030.0,35.761,36.005,35.822
882920000.0,35.76,36.003,35.82
883020030.0,35.761,36.004,35.821
883120000.0,35.761,36.004,35.822
883220030.0,35.755,35.999,35.816
883320000.0,35.756,36.0,35.817
883420030.0,35.756,36.0,35.817
883520000.0,35.757,36.0,35.817
883620030.0,35.756,36.0,35.817
883720000.0,35.759,36.002,35.819
883820030.0,35.759,36.002,35.819
883920000.0,35.758,36.001,35.818
884020030.0,35.757,36.001,35.818
884120000.0,35.759,36.003,35.82
884220030.0,35.758,36.002,35.819
884320000.0,35.758,36.002,35.819
884420030.0,35.758,36.002,35.819
884520000.0,35.757,36.001,35.818
884620030.0,35.756,36.0,35.817
884720000.0,35.756,36.0,35.817
884820030.0,35.756,36.0,35.817
884920000.0,35.756,36.0,35.816
885020030.0,35.756,36.0,35.817
885120000.0,35.756,36.0,35.817
885220030.0,35.757,36.001,35.818
885320000.0,35.757,36.001,35.818
885420030.0,35.757,36.001,35.818
885520000.0,35.757,36.001,35.818
885620030.0,35.758,36.002,35.819
885720000.0,35.758,36.002,35.818
885820030.0,35.758,36.002,35.819
885920000.0,35.759,36.003,35.82
886020030.0,35.758,36.002,35.819
886120000.0,35.758,36.002,35.819
886220030.0,35.758,36.002,35.819
886320000.0,35.757,36.001,35.818
886420030.0,35.756,36.0,35.817
886520000.0,35.756,36.001,35.817
886620030.0,35.757,36.001,35.817
886720000.0,35.758,36.002,35.819
886820030.0,35.757,36.001,35.818
886920000.0,35.757,36.001,35.818
887020030.0,35.757,36.001,35.818
887120000.0,35.758,36.002,35.819
887220030.0,35.758,36.002,35.819
887320000.0,35.754,35.998,35.814
887420030.0,35.754,35.998,35.815
887520000.0,35.753,35.998,35.814
887620030.0,35.754,35.998,35.815
887720000.0,35.752,35.996,35.813
887820030.0,35.752,35.996,35.813
887920000.0,35.754,35.998,35.815
888020030.0,35.754,35.998,35.814
888120000.0,35.754,35.998,35.815
888220030.0,35.754,35.998,35.815
888320000.0,35.754,35.999,35.815
888420030.0,35.754,35.998,35.815
888520000.0,35.755,35.999,35.815
888620030.0,35.756,36.0,35.816
888720000.0,35.755,35.999,35.815
888820030.0,35.753,35.998,35.814
888920000.0,35.754,35.999,35.815
889020030.0,35.754,35.998,35.815
889120000.0,35.754,35.998,35.815
889220030.0,35.754,35.998,35.815
889320000.0,35.753,35.998,35.814
889420030.0,35.754,35.998,35.815
889520000.0,35.753,35.997,35.814
889620030.0,35.75,35.995,35.811
889720000.0,35.75,35.995,35.811
889820030.0,35.75,35.995,35.811
889920000.0,35.751,35.995,35.812
890020030.0,35.75,35.995,35.811
890120000.0,35.75,35.994,35.81
890220030.0,35.749,35.993,35.809
890320000.0,35.75,35.995,35.811
890420030.0,35.75,35.995,35.811
890520000.0,35.75,35.994,35.81
890620030.0,35.75,35.995,35.811
890720000.0,35.751,35.996,35.812
890820030.0,35.75,35.995,35.811
890920000.0,35.749,35.994,35.81
891020030.0,35.75,35.995,35.811
891120000.0,35.751,35.995,35.811
891220030.0,35.75,35.995,35.811
891320000.0,35.746,35.991,35.807
891420030.0,35.742,35.986,35.802
891520000.0,35.741,35.986,35.802
891620030.0,35.741,35.986,35.801
891720000.0,35.741,35.986,35.802
891820030.0,35.74,35.985,35.801
891920000.0,35.741,35.986,35.802
892020030.0,35.742,35.987,35.803
