# V, U, I, B, M_V
-4.378572825400725321e+01 -4.261870292231697732e+01 -4.425054115793028586e+01 -4.375501661327089664e+01 -7.233728254007253611e+00
-4.374182668616595038e+01 -4.261798829264012767e+01 -4.419387446657921714e+01 -4.373290975768068733e+01 -7.189826686165950775e+00
-4.369852134233732954e+01 -4.261154037370963721e+01 -4.413903256424019617e+01 -4.370865343627819044e+01 -7.146521342337329941e+00
-4.362313454347646058e+01 -4.260543205503434194e+01 -4.404069958526030604e+01 -4.366970894720950014e+01 -7.071134543476460976e+00
-4.356588547214129648e+01 -4.260233039749621753e+01 -4.396414864039368098e+01 -4.364165367876864821e+01 -7.013885472141296873e+00
-4.348978067580748785e+01 -4.259268509856384810e+01 -4.386221878613209668e+01 -4.360254458460244109e+01 -6.937780675807488251e+00
-4.342891787133087433e+01 -4.259005531920497134e+01 -4.377707304435102031e+01 -4.357469632511265445e+01 -6.876917871330874732e+00
-4.349390272816934555e+01 -4.263274183015819574e+01 -4.368157666651131876e+01 -4.363645579731987567e+01 -6.941902728169345949e+00
-4.348022145170994435e+01 -4.263484225012736317e+01 -4.366195655715752366e+01 -4.363146213405838125e+01 -6.928221451709944745e+00
-4.349447739562981496e+01 -4.264163250524958215e+01 -4.367933081353555735e+01 -4.364129543364509090e+01 -6.942477395629815362e+00
-4.369688380947289374e+01 -4.273426628851139242e+01 -4.379093798325832410e+01 -4.380705584919117257e+01 -7.144883809472894143e+00
-4.399650365927641360e+01 -4.306205272683317276e+01 -4.403417981729477049e+01 -4.415441445044881164e+01 -7.444503659276413998e+00
-4.428362342944012653e+01 -4.359728440948364891e+01 -4.406938054871584143e+01 -4.464311058535248122e+01 -7.731623429440126927e+00
-4.443231533421361945e+01 -4.383464816581022205e+01 -4.401255300717770780e+01 -4.493850328767212687e+01 -7.880315334213619849e+00
-4.439249031666263079e+01 -4.372480496250491910e+01 -4.409801813695913353e+01 -4.480995766714671902e+01 -7.840490316662631187e+00
-4.434217794067543394e+01 -4.364427573144169514e+01 -4.413195336776338706e+01 -4.469638519695771350e+01 -7.790177940675434343e+00
-4.430219545477634568e+01 -4.356612588157879884e+01 -4.416303561449109338e+01 -4.460773743409232850e+01 -7.750195454776346082e+00
-4.405916341161773886e+01 -4.298296725420179598e+01 -4.414789539311690447e+01 -4.413150924675836251e+01 -7.507163411617739257e+00
-4.394853384934790341e+01 -4.283173970710929979e+01 -4.408840609810872735e+01 -4.398008937366148530e+01 -7.396533849347903811e+00
-4.366505271254766996e+01 -4.266916690066919671e+01 -4.407936663231215135e+01 -4.371975568714831439e+01 -7.113052712547670353e+00
-4.241481831719815432e+01 -4.256859129894174743e+01 -4.165235163758821813e+01 -4.323074743717538126e+01 -5.862818317198154716e+00
-4.241481831719815432e+01 -4.256859129894174743e+01 -4.165235163758821813e+01 -4.323074743717538126e+01 -5.862818317198154716e+00
-4.242081897243760125e+01 -4.257503692214537949e+01 -4.165814677424989299e+01 -4.323691534227364741e+01 -5.868818972437601644e+00
-4.253712934776423538e+01 -4.264057140008794278e+01 -4.178009113322488588e+01 -4.334702437501433536e+01 -5.985129347764235774e+00
-4.253712934776423538e+01 -4.264057140008794278e+01 -4.178009113322488588e+01 -4.334702437501433536e+01 -5.985129347764235774e+00
-4.254138180816622139e+01 -4.264519729071490417e+01 -4.178420270503720957e+01 -4.335139644209643706e+01 -5.989381808166221788e+00
-4.254559926853286811e+01 -4.264978353991755000e+01 -4.178828096240765433e+01 -4.335573204998806318e+01 -5.993599268532868507e+00
-4.254804264887766863e+01 -4.265204560568498238e+01 -4.179073890932814095e+01 -4.335815141992956256e+01 -5.996042648877669023e+00
-4.255206577369005316e+01 -4.265641980635663089e+01 -4.179462967978115273e+01 -4.336228690063799718e+01 -6.000065773690053561e+00
-4.255612364217032706e+01 -4.266081379021069608e+01 -4.179857602958386309e+01 -4.336644638654617978e+01 -6.004123642170327457e+00
-4.256046508174354415e+01 -4.266538153597526417e+01 -4.180281515375953916e+01 -4.337086099265097516e+01 -6.008465081743544545e+00
