# V, U, I, B, M_V
-4.441758827710843605e+01 -4.320291353539167289e+01 -4.464712653626584427e+01 -4.447229282868788403e+01 -7.865588277108436444e+00
-4.431794006854224222e+01 -4.318225822568858518e+01 -4.451822021742343338e+01 -4.441685915826099773e+01 -7.765940068542242614e+00
-4.425480028432841095e+01 -4.316914488763647739e+01 -4.443499747261084565e+01 -4.438240960021111903e+01 -7.702800284328411351e+00
-4.422334566296875380e+01 -4.318044203037813844e+01 -4.439597058974233335e+01 -4.437893098132961711e+01 -7.671345662968754198e+00
-4.430399969434539997e+01 -4.325506429280589771e+01 -4.435821571229215721e+01 -4.446870241153088443e+01 -7.751999694345400371e+00
-4.430429230150618736e+01 -4.325515108258424846e+01 -4.435858943276390676e+01 -4.446887832577339594e+01 -7.752292301506187755e+00
-4.432283654473890522e+01 -4.326068510303492332e+01 -4.438221785399178998e+01 -4.448006557367801861e+01 -7.770836544738905616e+00
-4.436704443002805931e+01 -4.327414696224786894e+01 -4.443811077717488445e+01 -4.450703970763635198e+01 -7.815044430028059708e+00
-4.442245432254427584e+01 -4.329442502608181087e+01 -4.450643262533201039e+01 -4.454292482160837352e+01 -7.870454322544276238e+00
-4.451549100943268655e+01 -4.343178394696163735e+01 -4.455248146679873855e+01 -4.466348014756669471e+01 -7.963491009432686951e+00
-4.451885334675908723e+01 -4.343431445649166278e+01 -4.455610228936939876e+01 -4.466644153132960327e+01 -7.966853346759087628e+00
-4.452135825228861421e+01 -4.343541861159194895e+01 -4.455911850698510079e+01 -4.466816882328455307e+01 -7.969358252288614608e+00
-4.453122405806921336e+01 -4.344225720290968695e+01 -4.457018262956623289e+01 -4.467626819584516085e+01 -7.979224058069213754e+00
-4.454348915330741931e+01 -4.344769930978926453e+01 -4.458491478408681274e+01 -4.468475733715513343e+01 -7.991489153307419713e+00
-4.455351305415645413e+01 -4.345217239370711582e+01 -4.459693025304763125e+01 -4.469171714430149223e+01 -8.001513054156454530e+00
-4.456012580501980125e+01 -4.345513580394729303e+01 -4.460484483223616081e+01 -4.469631925539637507e+01 -8.008125805019801646e+00
-4.457410543890097898e+01 -4.346143338184283067e+01 -4.462154557881768113e+01 -4.470607630632905227e+01 -8.022105438900979379e+00
-4.458918566797682104e+01 -4.347094841615849248e+01 -4.463868071539817350e+01 -4.471801310690511855e+01 -8.037185667976821435e+00
-4.459347024102767421e+01 -4.347317878040701089e+01 -4.464364636617378324e+01 -4.472120727893192083e+01 -8.041470241027674604e+00
-4.459931342747224647e+01 -4.347584284968622370e+01 -4.465059710179551900e+01 -4.472531269188596781e+01 -8.047313427472246872e+00
-4.461332415527881778e+01 -4.346319023650062263e+01 -4.466938479422964292e+01 -4.472572823162224154e+01 -8.061324155278818182e+00
-4.461669082984482060e+01 -4.346709153164533035e+01 -4.467265725524087117e+01 -4.472930174197848885e+01 -8.064690829844820996e+00
-4.462226545912079700e+01 -4.346955908442382110e+01 -4.467927122494138814e+01 -4.473320180671076685e+01 -8.070265459120797402e+00
-4.454749570943814518e+01 -4.332811814556684737e+01 -4.465581270074191877e+01 -4.461633780356464740e+01 -7.995495709438145582e+00
-4.454977880459359341e+01 -4.332885244935077651e+01 -4.465858530424621620e+01 -4.461779973003860533e+01 -7.997778804593593804e+00
-4.454777900631840737e+01 -4.332820920441750445e+01 -4.465615680601252535e+01 -4.461651914599045199e+01 -7.995779006318407767e+00
-4.454576676803629454e+01 -4.333026196463506352e+01 -4.465294237521587206e+01 -4.461657928886946678e+01 -7.993766768036294934e+00
-4.454015200701756783e+01 -4.332846698066448710e+01 -4.464611124496577332e+01 -4.461299523533518396e+01 -7.988152007017568224e+00
-4.454015200701756783e+01 -4.332846698066448710e+01 -4.464611124496577332e+01 -4.461299523533518396e+01 -7.988152007017568224e+00
-4.454131920860675820e+01 -4.332997590337478755e+01 -4.464713005660084377e+01 -4.461440258079200305e+01 -7.989319208606758593e+00
-4.452931963806292970e+01 -4.332935040795636894e+01 -4.463157671094317891e+01 -4.460836976600215564e+01 -7.977319638062930096e+00
-4.450725922280666680e+01 -4.332243416605209063e+01 -4.460456916992232124e+01 -4.459443346966990873e+01 -7.955259222806667196e+00
-4.450413953850833337e+01 -4.332160963973315404e+01 -4.460067603102906730e+01 -4.459255596908399610e+01 -7.952139538508333771e+00
-4.450691785072309870e+01 -4.332247354653628690e+01 -4.460408661250437490e+01 -4.459430337902918495e+01 -7.954917850723099093e+00
-4.449968916419459219e+01 -4.332309223030054568e+01 -4.459435256654843727e+01 -4.459121425940256245e+01 -7.947689164194592593e+00
-4.449617828868216662e+01 -4.332206963065343075e+01 -4.459000786208608957e+01 -4.458904509138776717e+01 -7.944178288682167022e+00
-4.439398924322466655e+01 -4.323131121589806014e+01 -4.460544441408372052e+01 -4.447700050053261123e+01 -7.841989243224666950e+00
-4.439398924322466655e+01 -4.323131121589806014e+01 -4.460544441408372052e+01 -4.447700050053261123e+01 -7.841989243224666950e+00
